  1.0000e+00   1.0075e-02 
  1.4000e+00   1.0100e-02 
  1.9600e+00   1.0134e-02 
  2.7440e+00   1.0182e-02 
  3.8416e+00   1.0249e-02 
  5.3782e+00   1.0344e-02 
  7.5295e+00   1.0478e-02 
  1.0541e+01   1.0667e-02 
  1.4758e+01   1.0934e-02 
  2.0661e+01   1.1315e-02 
  2.8925e+01   1.1861e-02 
  4.0496e+01   1.2650e-02 
  5.6694e+01   1.3682e-02 
  7.9371e+01   1.3778e-02 
  1.1112e+02   1.4041e-02 
  1.5557e+02   1.4635e-02 
  2.1780e+02   1.4721e-02 
  3.0491e+02   1.4491e-02 
  4.2688e+02   1.3938e-02 
  5.9763e+02   1.3150e-02 
  8.3668e+02   1.1789e-02 
  1.1714e+03   1.0079e-02 
  1.6399e+03   8.4455e-03 
  2.2959e+03   6.9387e-03 
  3.2142e+03   5.7457e-03 
  4.4999e+03   4.8122e-03 
  6.2998e+03   3.9202e-03 
  8.8198e+03   3.1552e-03 
  1.2348e+04   2.6943e-03 
  1.7287e+04   2.3797e-03 
  2.4201e+04   2.1332e-03 
  3.3882e+04   1.9241e-03 
  4.7435e+04   1.7409e-03 
  6.6409e+04   1.5783e-03 
  9.2972e+04   1.4323e-03 
  1.3016e+05   1.2994e-03 
  1.8223e+05   1.1786e-03 
  2.5512e+05   1.0689e-03 
  3.5716e+05   9.6941e-04 
  5.0003e+05   8.7926e-04 
  7.0004e+05   7.9818e-04 
  9.8005e+05   7.2459e-04 
  1.3721e+06   6.5827e-04 
  1.9209e+06   5.9812e-04 
  2.6893e+06   5.4363e-04 
  3.7650e+06   4.9434e-04 
  5.2710e+06   4.4965e-04 
  7.3793e+06   4.0907e-04 
  1.0331e+07   3.7225e-04 
  1.4464e+07   3.3877e-04 
  2.0249e+07   3.0835e-04 
  2.8348e+07   2.8087e-04 
  3.9688e+07   2.5605e-04 
  5.5563e+07   2.3364e-04 
  7.7788e+07   2.1340e-04 

