  1.0000e+00   3.3635e-02 
  1.4000e+00   3.3625e-02 
  1.9600e+00   3.3610e-02 
  2.7440e+00   3.3589e-02 
  3.8416e+00   3.3560e-02 
  5.3782e+00   3.3520e-02 
  7.5295e+00   3.3465e-02 
  1.0541e+01   3.3388e-02 
  1.4758e+01   3.3283e-02 
  2.0661e+01   3.3141e-02 
  2.8925e+01   3.2950e-02 
  4.0496e+01   3.2698e-02 
  5.6694e+01   3.2373e-02 
  7.9371e+01   3.1967e-02 
  1.1112e+02   3.1119e-02 
  1.5557e+02   2.9487e-02 
  2.1780e+02   2.7903e-02 
  3.0491e+02   2.6346e-02 
  4.2688e+02   2.3731e-02 
  5.9763e+02   2.0856e-02 
  8.3668e+02   1.7658e-02 
  1.1714e+03   1.4528e-02 
  1.6399e+03   1.1371e-02 
  2.2959e+03   8.8858e-03 
  3.2142e+03   7.0575e-03 
  4.4999e+03   5.6147e-03 
  6.2998e+03   4.3911e-03 
  8.8198e+03   3.4780e-03 
  1.2348e+04   2.9099e-03 
  1.7287e+04   2.5217e-03 
  2.4201e+04   2.2263e-03 
  3.3882e+04   1.9850e-03 
  4.7435e+04   1.7806e-03 
  6.6409e+04   1.6042e-03 
  9.2972e+04   1.4491e-03 
  1.3016e+05   1.3104e-03 
  1.8223e+05   1.1857e-03 
  2.5512e+05   1.0735e-03 
  3.5716e+05   9.7240e-04 
  5.0003e+05   8.8120e-04 
  7.0004e+05   7.9944e-04 
  9.8005e+05   7.2541e-04 
  1.3721e+06   6.5880e-04 
  1.9209e+06   5.9847e-04 
  2.6893e+06   5.4385e-04 
  3.7650e+06   4.9448e-04 
  5.2710e+06   4.4974e-04 
  7.3793e+06   4.0914e-04 
  1.0331e+07   3.7229e-04 
  1.4464e+07   3.3880e-04 
  2.0249e+07   3.0837e-04 
  2.8348e+07   2.8088e-04 
  3.9688e+07   2.5606e-04 
  5.5563e+07   2.3365e-04 
  7.7788e+07   2.1340e-04 
