 1.0000e+00   1.6516e-02 
  1.4000e+00   1.6552e-02 
  1.9600e+00   1.6603e-02 
  2.7440e+00   1.6674e-02 
  3.8416e+00   1.6774e-02 
  5.3782e+00   1.6875e-02 
  7.5295e+00   1.6889e-02 
  1.0541e+01   1.6908e-02 
  1.4758e+01   1.6937e-02 
  2.0661e+01   1.6980e-02 
  2.8925e+01   1.7045e-02 
  4.0496e+01   1.7144e-02 
  5.6694e+01   1.7297e-02 
  7.9371e+01   1.7537e-02 
  1.1112e+02   1.7914e-02 
  1.5557e+02   1.7792e-02 
  2.1780e+02   1.7291e-02 
  3.0491e+02   1.7132e-02 
  4.2688e+02   1.5904e-02 
  5.9763e+02   1.4549e-02 
  8.3668e+02   1.3098e-02 
  1.1714e+03   1.0993e-02 
  1.6399e+03   9.0011e-03 
  2.2959e+03   7.3282e-03 
  3.2142e+03   6.0069e-03 
  4.4999e+03   4.9725e-03 
  6.2998e+03   4.0144e-03 
  8.8198e+03   3.2194e-03 
  1.2348e+04   2.7371e-03 
  1.7287e+04   2.4079e-03 
  2.4201e+04   2.1517e-03 
  3.3882e+04   1.9362e-03 
  4.7435e+04   1.7488e-03 
  6.6409e+04   1.5834e-03 
  9.2972e+04   1.4357e-03 
  1.3016e+05   1.3016e-03 
  1.8223e+05   1.1801e-03 
  2.5512e+05   1.0698e-03 
  3.5716e+05   9.7000e-04 
  5.0003e+05   8.7964e-04 
  7.0004e+05   7.9843e-04 
  9.8005e+05   7.2476e-04 
  1.3721e+06   6.5837e-04 
  1.9209e+06   5.9819e-04 
  2.6893e+06   5.4367e-04 
  3.7650e+06   4.9437e-04 
  5.2710e+06   4.4967e-04 
  7.3793e+06   4.0909e-04 
  1.0331e+07   3.7226e-04 
  1.4464e+07   3.3878e-04 
  2.0249e+07   3.0836e-04 
  2.8348e+07   2.8087e-04 
  3.9688e+07   2.5606e-04 
  5.5563e+07   2.3365e-04 
  7.7788e+07   2.1340e-04 
