 1.0000e+00   2.5556e-02 
  1.4000e+00   2.5558e-02 
  1.9600e+00   2.5562e-02 
  2.7440e+00   2.5567e-02 
  3.8416e+00   2.5573e-02 
  5.3782e+00   2.5583e-02 
  7.5295e+00   2.5597e-02 
  1.0541e+01   2.5617e-02 
  1.4758e+01   2.5646e-02 
  2.0661e+01   2.5689e-02 
  2.8925e+01   2.5678e-02 
  4.0496e+01   2.5392e-02 
  5.6694e+01   2.5106e-02 
  7.9371e+01   2.4760e-02 
  1.1112e+02   2.4367e-02 
  1.5557e+02   2.3959e-02 
  2.1780e+02   2.3196e-02 
  3.0491e+02   2.1460e-02 
  4.2688e+02   2.0039e-02 
  5.9763e+02   1.7738e-02 
  8.3668e+02   1.5330e-02 
  1.1714e+03   1.2818e-02 
  1.6399e+03   1.0177e-02 
  2.2959e+03   8.1055e-03 
  3.2142e+03   6.5315e-03 
  4.4999e+03   5.2936e-03 
  6.2998e+03   4.2029e-03 
  8.8198e+03   3.3483e-03 
  1.2348e+04   2.8232e-03 
  1.7287e+04   2.4647e-03 
  2.4201e+04   2.1890e-03 
  3.3882e+04   1.9606e-03 
  4.7435e+04   1.7647e-03 
  6.6409e+04   1.5938e-03 
  9.2972e+04   1.4424e-03 
  1.3016e+05   1.3060e-03 
  1.8223e+05   1.1829e-03 
  2.5512e+05   1.0717e-03 
  3.5716e+05   9.7120e-04 
  5.0003e+05   8.8042e-04 
  7.0004e+05   7.9893e-04 
  9.8005e+05   7.2508e-04 
  1.3721e+06   6.5859e-04 
  1.9209e+06   5.9833e-04 
  2.6893e+06   5.4376e-04 
  3.7650e+06   4.9443e-04 
  5.2710e+06   4.4971e-04 
  7.3793e+06   4.0911e-04 
  1.0331e+07   3.7227e-04 
  1.4464e+07   3.3879e-04 
  2.0249e+07   3.0836e-04 
  2.8348e+07   2.8087e-04 
  3.9688e+07   2.5606e-04 
  5.5563e+07   2.3365e-04 
  7.7788e+07   2.1340e-04
