1.0000e+01   1.4163e-07 
  1.3000e+01   1.8402e-07 
  1.6900e+01   2.4055e-07 
  2.1970e+01   3.1480e-07 
  2.8561e+01   4.1254e-07 
  3.7129e+01   5.4810e-07 
  4.8268e+01   7.3679e-07 
  6.2749e+01   9.7858e-07 
  8.1573e+01   1.2729e-06 
  1.0604e+02   1.6678e-06 
  1.3786e+02   2.2373e-06 
  1.7922e+02   3.2019e-06 
  2.3298e+02   3.7060e-06 
  3.0288e+02   3.9191e-06 
  3.9374e+02   3.8447e-06 
  5.1186e+02   3.5103e-06 
  6.6542e+02   2.9743e-06 
  8.6504e+02   2.3347e-06 
  1.1246e+03   1.6910e-06 
  1.4619e+03   1.1190e-06 
  1.9005e+03   6.7756e-07 
  2.4706e+03   3.8068e-07 
  3.2118e+03   2.0272e-07 
  4.1754e+03   1.0283e-07 
  5.4280e+03   4.9735e-08 
  7.0564e+03   2.3185e-08 
  9.1733e+03   1.0559e-08 
  1.1925e+04   4.7562e-09 
  1.5503e+04   2.1384e-09 
  2.0154e+04   9.6414e-10 
  2.6200e+04   4.3590e-10 
  3.4060e+04   1.9751e-10 
  4.4278e+04   8.9608e-11 
  5.7561e+04   4.0682e-11 
  7.4830e+04   1.8476e-11 
  9.7279e+04   8.3923e-12 
  1.2646e+05   3.8099e-12 
  1.6440e+05   1.7289e-12 
  2.1372e+05   7.8433e-13 
  2.7784e+05   3.5576e-13 
  3.6119e+05   1.6132e-13 
  4.6955e+05   7.3121e-14 
  6.1041e+05   3.3152e-14 
  7.9353e+05   1.5030e-14 
  1.0316e+06   6.8138e-15 
  1.3411e+06   3.0909e-15 
  1.7434e+06   1.4022e-15 
  2.2664e+06   6.3613e-16 
  2.9463e+06   2.8864e-16 
  3.8302e+06   1.3099e-16 
  4.9793e+06   5.9468e-17 
  6.4731e+06   2.7023e-17 
  8.4150e+06   1.2282e-17 
  1.0940e+07   5.5824e-18 
  1.4221e+07   2.5387e-18 
  1.8488e+07   1.1547e-18 
  2.4034e+07   5.2523e-19 
  3.1244e+07   2.3898e-19 
  4.0618e+07   1.0877e-19 
  5.2803e+07   4.9529e-20 
  6.8644e+07   2.2568e-20 
  8.9237e+07   1.0291e-20 
  1.1601e+08  -1.0000e+00 
