1.0000e+01   1.2287e-04 
  1.3000e+01   1.5409e-04 
  1.6900e+01   1.9144e-04 
  2.1970e+01   2.3517e-04 
  2.8561e+01   2.8499e-04 
  3.7129e+01   3.3994e-04 
  4.8268e+01   3.9608e-04 
  6.2749e+01   4.5165e-04 
  8.1573e+01   5.0293e-04 
  1.0604e+02   5.4197e-04 
  1.3786e+02   5.6848e-04 
  1.7922e+02   5.7460e-04 
  2.3298e+02   5.6128e-04 
  3.0288e+02   5.2947e-04 
  3.9374e+02   4.7821e-04 
  5.1186e+02   4.1202e-04 
  6.6542e+02   3.3894e-04 
  8.6504e+02   2.6578e-04 
  1.1246e+03   1.9816e-04 
  1.4619e+03   1.3996e-04 
  1.9005e+03   9.3464e-05 
  2.4706e+03   5.9060e-05 
  3.2118e+03   3.5457e-05 
  4.1754e+03   2.0377e-05 
  5.4280e+03   1.1323e-05 
  7.0564e+03   6.1487e-06 
  9.1733e+03   3.2330e-06 
  1.1925e+04   1.6309e-06 
  1.5503e+04   8.0465e-07 
  2.0154e+04   3.9283e-07 
  2.6200e+04   1.9120e-07 
  3.4060e+04   9.3148e-08 
  4.4278e+04   4.5480e-08 
  5.7561e+04   2.2251e-08 
  7.4830e+04   1.0903e-08 
  9.7279e+04   5.3475e-09 
  1.2646e+05   2.6244e-09 
  1.6440e+05   1.2886e-09 
  2.1372e+05   6.3295e-10 
  2.7784e+05   3.1102e-10 
  3.6119e+05   1.5288e-10 
  4.6955e+05   7.5177e-11 
  6.1041e+05   3.6986e-11 
  7.9353e+05   1.8197e-11 
  1.0316e+06   8.9534e-12 
  1.3411e+06   4.4057e-12 
  1.7434e+06   2.1680e-12 
  2.2664e+06   1.0669e-12 
  2.9463e+06   5.2515e-13 
  3.8302e+06   2.5850e-13 
  4.9793e+06   1.2725e-13 
  6.4731e+06   6.2646e-14 
  8.4150e+06   3.0843e-14 
  1.0940e+07   1.5187e-14 
  1.4221e+07   7.4779e-15 
  1.8488e+07   3.6823e-15 
  2.4034e+07   1.8135e-15 
  3.1244e+07   8.9355e-16 
  4.0618e+07   4.4016e-16 
  5.2803e+07   2.1677e-16 
  6.8644e+07   1.0674e-16 
  8.9237e+07   5.2546e-17 
  1.1601e+08  -1.0000e+00 
