1.0000e+01   2.8928e-08 
  1.3000e+01   3.7330e-08 
  1.6900e+01   4.8067e-08 
  2.1970e+01   6.1722e-08 
  2.8561e+01   7.8972e-08 
  3.7129e+01   1.0058e-07 
  4.8268e+01   1.2736e-07 
  6.2749e+01   1.6010e-07 
  8.1573e+01   1.9941e-07 
  1.0604e+02   2.4555e-07 
  1.3786e+02   2.9585e-07 
  1.7922e+02   3.4845e-07 
  2.3298e+02   4.0100e-07 
  3.0288e+02   4.4924e-07 
  3.9374e+02   4.8537e-07 
  5.1186e+02   4.9305e-07 
  6.6542e+02   4.8052e-07 
  8.6504e+02   4.3362e-07 
  1.1246e+03   3.6856e-07 
  1.4619e+03   2.8609e-07 
  1.9005e+03   2.0773e-07 
  2.4706e+03   1.4065e-07 
  3.2118e+03   8.8022e-08 
  4.1754e+03   5.1450e-08 
  5.4280e+03   2.8265e-08 
  7.0564e+03   1.4735e-08 
  9.1733e+03   7.3791e-09 
  1.1925e+04   3.5939e-09 
  1.5503e+04   1.7201e-09 
  2.0154e+04   8.1448e-10 
  2.6200e+04   3.8256e-10 
  3.4060e+04   1.7855e-10 
  4.4278e+04   8.2890e-11 
  5.7561e+04   3.8307e-11 
  7.4830e+04   1.7638e-11 
  9.7279e+04   8.0973e-12 
  1.2646e+05   3.7062e-12 
  1.6440e+05   1.6925e-12 
  2.1372e+05   7.7160e-13 
  2.7784e+05   3.5131e-13 
  3.6119e+05   1.5976e-13 
  4.6955e+05   7.2577e-14 
  6.1041e+05   3.2962e-14 
  7.9353e+05   1.4964e-14 
  1.0316e+06   6.7907e-15 
  1.3411e+06   3.0828e-15 
  1.7434e+06   1.3993e-15 
  2.2664e+06   6.3515e-16 
  2.9463e+06   2.8830e-16 
  3.8302e+06   1.3087e-16 
  4.9793e+06   5.9426e-17 
  6.4731e+06   2.7008e-17 
  8.4150e+06   1.2276e-17 
  1.0940e+07   5.5806e-18 
  1.4221e+07   2.5381e-18 
  1.8488e+07   1.1545e-18 
  2.4034e+07   5.2516e-19 
  3.1244e+07   2.3895e-19 
  4.0618e+07   1.0876e-19 
  5.2803e+07   4.9526e-20 
  6.8644e+07   2.2567e-20 
  8.9237e+07   1.0291e-20 
  1.1601e+08  -1.0000e+00 
