1.0000e+01   1.2464e-06 
  1.3000e+01   1.7112e-06 
  1.6900e+01   1.9974e-06 
  2.1970e+01   2.2771e-06 
  2.8561e+01   2.6259e-06 
  3.7129e+01   3.1032e-06 
  4.8268e+01   3.7751e-06 
  6.2749e+01   4.7519e-06 
  8.1573e+01   6.2356e-06 
  1.0604e+02   8.7168e-06 
  1.3786e+02   1.1143e-05 
  1.7922e+02   1.4593e-05 
  2.3298e+02   2.1968e-05 
  3.0288e+02   2.2989e-05 
  3.9374e+02   2.1095e-05 
  5.1186e+02   1.7575e-05 
  6.6542e+02   1.3283e-05 
  8.6504e+02   9.1080e-06 
  1.1246e+03   5.6590e-06 
  1.4619e+03   3.1462e-06 
  1.9005e+03   1.5716e-06 
  2.4706e+03   7.1979e-07 
  3.2118e+03   3.1261e-07 
  4.1754e+03   1.3214e-07 
  5.4280e+03   5.5694e-08 
  7.0564e+03   2.3875e-08 
  9.1733e+03   1.0489e-08 
  1.1925e+04   4.7009e-09 
  1.5503e+04   2.1307e-09 
  2.0154e+04   9.6967e-10 
  2.6200e+04   4.4081e-10 
  3.4060e+04   1.9995e-10 
  4.4278e+04   9.0491e-11 
  5.7561e+04   4.0877e-11 
  7.4830e+04   1.8437e-11 
  9.7279e+04   8.3047e-12 
  1.2646e+05   3.7332e-12 
  1.6440e+05   1.6762e-12 
  2.1372e+05   7.5201e-13 
  2.7784e+05   3.3717e-13 
  3.6119e+05   1.5109e-13 
  4.6955e+05   6.7678e-14 
  6.1041e+05   3.0320e-14 
  7.9353e+05   1.3583e-14 
  1.0316e+06   6.0837e-15 
  1.3411e+06   2.7261e-15 
  1.7434e+06   1.2215e-15 
  2.2664e+06   5.4730e-16 
  2.9463e+06   2.4522e-16 
  3.8302e+06   1.0987e-16 
  4.9793e+06   4.9234e-17 
  6.4731e+06   2.2064e-17 
  8.4150e+06   9.8898e-18 
  1.0940e+07   4.4338e-18 
  1.4221e+07   1.9883e-18 
  1.8488e+07   8.9193e-19 
  2.4034e+07   4.0025e-19 
  3.1244e+07   1.7969e-19 
  4.0618e+07   8.0705e-20 
  5.2803e+07   3.6267e-20 
  6.8644e+07   1.6307e-20 
  8.9237e+07   7.3370e-21 
  1.1601e+08   3.3026e-21 
