# Data export from the Cosmic-Ray database (http://lpsc.in2p3.fr/crdb)
# Please cite Maurin, Melot, Taillet, arXiv:1302.5525
# Date: 2016/06/07
# Format: GALPROP code (see at the bottom of the file)
#
  Ref.  experiment    units              value        Energy        value error                  Z.A sec   |     Z.A pri    [comments]
X      Y              name   <E>   low    high number    -        +
==================================================================================================================================== 
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  1.9260e+0  8.3000e-2  8.3000e-2  a 0.0 0.0 0.0         | 7.-1 0.0 0.0        N                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  8.5000e-2  8.5000e-2  8.5000e-2  5.9060e+0  1.7500e-1  1.7500e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.0000e-1  1.0000e-1  1.0000e-1  6.4050e+0  1.9300e-1  1.9300e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  6.9850e+0  2.1000e-1  2.1000e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  7.4920e+0  2.3700e-1  2.3700e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  7.7180e+0  2.5900e-1  2.5900e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  7.8880e+0  3.0000e-1  3.0000e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  7.3720e+0  3.2200e-1  3.2200e-1  a 0.0 0.0 0.0         | 8.-1 0.0 0.0        O                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.0000e-1  1.0000e-1  1.0000e-1  8.1000e-2  4.0000e-3  4.0000e-3  a 0.0 0.0 0.0         | 9.-1 0.0 0.0        F                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  8.9000e-2  5.0000e-3  5.0000e-3  a 0.0 0.0 0.0         | 9.-1 0.0 0.0        F                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  1.0500e-1  7.0000e-3  7.0000e-3  a 0.0 0.0 0.0         | 9.-1 0.0 0.0        F                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  1.1400e-1  8.0000e-3  8.0000e-3  a 0.0 0.0 0.0         | 9.-1 0.0 0.0        F                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  1.1600e-1  8.0000e-3  8.0000e-3  a 0.0 0.0 0.0         | 9.-1 0.0 0.0        F                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  1.1600e-1  1.0000e-2  1.0000e-2  a 0.0 0.0 0.0         | 9.-1 0.0 0.0        F                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.0000e-1  1.0000e-1  1.0000e-1  8.7100e-1  2.8000e-2  2.8000e-2  a 0.0 0.0 0.0         | 10.-1 0.0 0.0       Ne                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  9.5700e-1  3.2000e-2  3.2000e-2  a 0.0 0.0 0.0         | 10.-1 0.0 0.0       Ne                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  1.0370e+0  3.6000e-2  3.6000e-2  a 0.0 0.0 0.0         | 10.-1 0.0 0.0       Ne                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  1.1170e+0  4.1000e-2  4.1000e-2  a 0.0 0.0 0.0         | 10.-1 0.0 0.0       Ne                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  1.1370e+0  4.5000e-2  4.5000e-2  a 0.0 0.0 0.0         | 10.-1 0.0 0.0       Ne                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  1.1140e+0  5.0000e-2  5.0000e-2  a 0.0 0.0 0.0         | 10.-1 0.0 0.0       Ne                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.0000e-1  1.0000e-1  1.0000e-1  1.7000e-1  8.0000e-3  8.0000e-3  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  1.8900e-1  8.0000e-3  8.0000e-3  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  2.0200e-1  8.0000e-3  8.0000e-3  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  2.0800e-1  9.0000e-3  9.0000e-3  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  2.0500e-1  1.0000e-2  1.0000e-2  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  2.2200e-1  1.2000e-2  1.2000e-2  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  2.1200e-1  2.0000e-2  2.0000e-2  a 0.0 0.0 0.0         | 11.-1 0.0 0.0       Na                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.0000e-1  1.0000e-1  1.0000e-1  1.1910e+0  4.0000e-2  4.0000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  1.2990e+0  4.1000e-2  4.1000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  1.3990e+0  4.4000e-2  4.4000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  1.4900e+0  5.2000e-2  5.2000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  1.5890e+0  5.9000e-2  5.9000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  1.5610e+0  6.4000e-2  6.4000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  1.4870e+0  7.2000e-2  7.2000e-2  a 0.0 0.0 0.0         | 12.-1 0.0 0.0       Mg                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.0000e-1  1.0000e-1  1.0000e-1  1.6000e-1  9.0000e-3  9.0000e-3  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  1.8000e-1  7.0000e-3  7.0000e-3  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  2.0100e-1  9.0000e-3  9.0000e-3  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  2.2500e-1  1.0000e-2  1.0000e-2  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  2.2300e-1  1.0000e-2  1.0000e-2  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  2.3000e-1  1.2000e-2  1.2000e-2  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  2.1900e-1  1.2000e-2  1.2000e-2  a 0.0 0.0 0.0         | 13.-1 0.0 0.0       Al                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  9.4200e-1  3.0000e-2  3.0000e-2  a 0.0 0.0 0.0         | 14.-1 0.0 0.0       Si                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  1.0280e+0  3.3000e-2  3.3000e-2  a 0.0 0.0 0.0         | 14.-1 0.0 0.0       Si                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  1.0880e+0  3.8000e-2  3.8000e-2  a 0.0 0.0 0.0         | 14.-1 0.0 0.0       Si                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  1.1240e+0  3.9000e-2  3.9000e-2  a 0.0 0.0 0.0         | 14.-1 0.0 0.0       Si                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  1.1450e+0  4.3000e-2  4.3000e-2  a 0.0 0.0 0.0         | 14.-1 0.0 0.0       Si                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  1.1490e+0  5.3000e-2  5.3000e-2  a 0.0 0.0 0.0         | 14.-1 0.0 0.0       Si                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  2.5000e-2  2.0000e-3  2.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
